BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER,TOTAL_2025,raw_feature_points,SCORE_FEATURE,SCORE_SAFETY,SCORE_PERFORMANCE,SCORE_POPULARITY,SCORE_VALUE
MERCEDES-BENZ,GLC,300 4MATIC AMG LINE (X254),SUV,1650000000,258,400,190,Monocoque,0,0.0,2000T,AT,Petrol,2400,20,255/45,2888,4716,1890,1640,5,AWD,5,7,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,620,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,193,9,5.3,7.9,3.7,0.1,1.7
MERCEDES-BENZ,GLC COUPE,300 4MATIC AMG LINE (C254),SUV,1850000000,258,400,190,Monocoque,0,0.0,2000T,AT,Petrol,2410,20,255/45,2888,4764,1890,1605,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,545,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,3,12,7.1,7.9,3.7,0.0,1.7
MERCEDES-BENZ,GLE,450 4MATIC AMG LINE (V167),SUV,2380000000,381,500,200,Monocoque,0,0.0,3000T,AT,Petrol,2950,21,275/45,2995,4924,1947,1797,7,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,145,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front),No,No,Yes,Yes,LED,Digital,135,14,8.2,7.9,5.0,0.1,1.5
MERCEDES-BENZ,GLS,450 4MATIC AMG LINE (X167),SUV,3150000000,381,500,215,Monocoque,0,0.0,3000T,AT,Petrol,3230,21,275/45,3135,5207,1956,1823,7,AWD,5,9,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,355,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front),No,Yes,Yes,Yes,LED,Digital,20,15,8.8,8.8,5.0,0.0,1.2
MERCEDES-BENZ,S-CLASS,S 450 4MATIC LUXURY (V223),Sedan,3650000000,367,500,130,Monocoque,0,0.0,3000T,AT,Petrol,2565,20,255/40,3216,5289,1954,1503,5,AWD,4,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,550,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front & Rear),Yes,Yes,Yes,LED,Digital,30,17,10.0,9.2,5.0,0.0,1.1
MERCEDES-MAYBACH,GLS,600 4MATIC,SUV,7250000000,557,730,215,Monocoque,0,0.0,4000T,AT,Petrol,3250,23,285/40,3135,5205,2030,1838,4,AWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,520,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front & Rear),Yes,Yes,Yes,LED,Digital,0,17,10.0,8.8,7.4,0.0,0.6
MERCEDES-MAYBACH,S-CLASS,S 580 4MATIC+ (Z223),Sedan,7300000000,503,700,135,Monocoque,0,0.0,4000T,AT,Petrol,2850,20,255/40,3396,5469,1921,1510,4,AWD,4,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,505,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front & Rear),Yes,Yes,Yes,LED,Digital,4,17,10.0,10.0,6.9,0.0,0.6
MG,4 EV,MAGNIFY CKD,Hatchback,405000000,168,250,117,Monocoque,425,51.0,0,Single Speed,BEV,2133,17,215/50,2705,4287,1836,1516,5,RWD,5,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,363,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,695,10,5.9,7.5,2.4,0.3,6.5
MG,4 EV,MAGNIFY MAX CKD,Hatchback,419000000,201,250,117,Monocoque,540,64.0,0,Single Speed,BEV,2180,18,235/45,2705,4287,1836,1516,5,RWD,5,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,363,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,92,10,5.9,7.5,2.6,0.0,6.4
MG,5 GT,ACTIVATE,Sedan,303900000,114,150,138,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,205/55,2680,4675,1842,1480,5,FWD,4,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,401,Torsion Beam,11.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,9,2,1.2,4.2,1.5,0.0,3.8
MG,5 GT,IGNITE,Sedan,333900000,114,150,138,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,205/55,2680,4675,1842,1480,5,FWD,4,4,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,401,Torsion Beam,11.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,Yes,Moonroof,No,No,No,LED,No,No,No,No,No,No,LED,Digital,60,3,1.8,5.8,1.5,0.0,4.6
MG,5 GT,MAGNIFY,Sedan,373900000,114,150,138,Monocoque,0,0.0,1500,CVT,Petrol,1810,17,215/50,2680,4675,1842,1480,5,FWD,4,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,401,Torsion Beam,11.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,Yes,Moonroof,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,87,4,2.4,6.7,1.5,0.0,4.7
MG,CYBERSTER,PERFORMANCE AWD,Roadster,1685000000,544,725,115,Monocoque,503,77.0,0,Single Speed,BEV,2535,20,245/40,2690,4535,1913,1329,2,AWD,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,249,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,No,Yes,,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,Yes,No,LED,Digital,13,12,7.1,6.7,7.3,0.0,2.1
MG,HS,ACTIVATE,SUV,460800000,162,250,145,Monocoque,0,0.0,1500T,DCT,Petrol,2050,17,215/60,2720,4574,1876,1664,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,463,Multi-link,10.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Analog,1,3,1.8,5.0,2.3,0.0,3.3
MG,HS,I-SMART MAGNIFY,SUV,558800000,162,250,145,Monocoque,0,0.0,1500T,DCT,Petrol,2100,18,235/50,2720,4574,1876,1664,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,463,Multi-link,10.0,-,Lengkap,Wired,Wired,Leather,Electric,Yes,No,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,54,10,5.9,7.5,2.3,0.0,4.7
MG,HS,IGNITE,SUV,509800000,162,250,145,Monocoque,0,0.0,1500T,DCT,Petrol,2070,18,235/50,2720,4574,1876,1664,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,463,Multi-link,10.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,5,5,2.9,5.0,2.3,0.0,3.4
MG,VS HEV,MAGNIFY,SUV,392900000,177,350,145,Monocoque,2,1.8,1500,CVT,HEV,1850,17,215/55,2585,4370,1809,1653,5,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,383,Torsion Beam,11.5,NMC,Tilt,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,204,5,2.9,6.7,3.0,0.1,5.4
MG,ZS,ACTIVATE,SUV,315800000,114,150,170,Monocoque,0,0.0,1500,CVT,Petrol,1680,16,215/60,2585,4323,1809,1628,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,448,Torsion Beam,11.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,2,2,1.2,4.2,1.5,0.0,3.6
MG,ZS,IGNITE,SUV,339000000,114,150,170,Monocoque,0,0.0,1500,CVT,Petrol,1680,17,215/55,2585,4323,1809,1653,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,448,Torsion Beam,11.5,-,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,Panoramic,No,No,No,LED,No,No,No,No,No,No,LED,Digital,17,2,1.2,5.0,1.5,0.0,3.8
MG,ZS,MAGNIFY,SUV,359500000,114,150,170,Monocoque,0,0.0,1500,CVT,Petrol,1700,17,215/55,2585,4323,1809,1653,5,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,448,Torsion Beam,11.5,-,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,Panoramic,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,372,4,2.4,6.7,1.5,0.2,4.9
MG,ZS EV,IGNITE,SUV,376000000,177,280,161,Monocoque,403,50.3,0,Single Speed,BEV,2060,17,215/55,2585,4323,1809,1649,5,FWD,5,4,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,448,Torsion Beam,0.0,LFP,Tilt,Wired,Wired,Fabric,Electric,Yes,Yes,Yes,Panoramic,No,No,No,LED,No,No,No,No,No,No,LED,Digital,55,7,4.1,5.8,2.6,0.0,5.6
MG,ZS EV,MAGNIFY,SUV,417500000,177,280,161,Monocoque,403,50.3,0,Single Speed,BEV,2070,17,215/55,2585,4323,1809,1649,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,448,Torsion Beam,0.0,LFP,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,208,9,5.3,7.5,2.6,0.1,6.2
MINI,ACEMAN,JCW E,Crossover,1450000000,258,350,145,Monocoque,355,54.2,0,Single Speed,BEV,2200,19,225/40,2606,4079,1754,1514,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital,8,14,8.2,7.5,3.5,0.0,2.2
MINI,ACEMAN,SE (82GC),Crossover,1250000000,218,330,145,Monocoque,406,54.2,0,Single Speed,BEV,2150,18,225/45,2606,4076,1754,1511,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital,25,14,8.2,7.5,3.1,0.0,2.5
MINI,COOPER,S CABRIO (F57),Cabrio,1250000000,192,280,128,Monocoque,0,0.0,1998,DCT,Petrol,1745,18,205/40,2495,3876,1727,1415,4,FWD,2,4,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,160,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Leather,Manual,No,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,30,4,2.4,5.8,2.7,0.0,1.5
MINI,COOPER 5-DOOR,COOPER (C),Hatchback,1050000000,156,230,143,Monocoque,0,0.0,1499,DCT,Petrol,1810,17,205/45,2567,4036,1744,1464,5,FWD,5,6,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,278,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,2,8,4.7,7.5,2.2,0.0,2.3
MINI,COOPER 5-DOOR,S (COOPER S),Hatchback,1165000000,204,300,143,Monocoque,0,0.0,1998,DCT,Petrol,1855,18,215/40,2567,4036,1744,1464,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,278,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital,18,11,6.5,7.5,2.9,0.0,2.4
MINI,COOPER CABRIO,JCW (32GX),Cabrio,1390000000,231,320,128,Monocoque,0,0.0,1998,AT,Petrol,1795,18,205/40,2495,3872,1727,1415,4,FWD,2,4,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,160,Multi-link,10.2,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,Yes,LED,Digital,21,8,4.7,5.8,3.1,0.0,1.7
MINI,COOPER EV,JCW E,Hatchback,1210000000,258,350,143,Monocoque,371,54.2,0,Single Speed,BEV,2100,19,225/40,2526,3858,1756,1460,4,FWD,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,210,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital,17,13,7.6,7.9,3.5,0.0,2.6
MINI,COOPER EV,SE (J01),Hatchback,1095000000,218,330,143,Monocoque,402,54.2,0,Single Speed,BEV,2070,18,225/40,2526,3858,1756,1460,4,FWD,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,210,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital,49,13,7.6,7.9,3.1,0.0,2.9
MINI,COOPER EV,SE HATCH,Hatchback,1045000000,184,270,128,Monocoque,232,32.6,0,Single Speed,BEV,1775,17,205/45,2495,3850,1727,1432,4,FWD,3,6,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,210,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,No,No,Yes,LED,No,No,No,No,No,Yes,LED,Digital,19,5,2.9,6.7,2.6,0.0,2.0
MINI,COOPER HATCH,JOHN COOPER WORKS,Hatchback,1230000000,231,320,128,Monocoque,0,0.0,1998,AT,Petrol,1700,18,205/40,2495,3874,1727,1414,4,FWD,3,6,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,211,Multi-link,10.2,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,No,No,Yes,LED,No,No,No,No,No,Yes,LED,Digital,43,9,5.3,6.7,3.1,0.0,2.1
MINI,COOPER HATCH,S HATCH,Hatchback,1020000000,192,280,128,Monocoque,0,0.0,1998,DCT,Petrol,1655,17,205/45,2495,3850,1727,1414,4,FWD,3,6,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,211,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Leather,Manual,No,Yes,Yes,Panoramic,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,1,4,2.4,6.7,2.7,0.0,1.9
MINI,COOPER HATCH,S RHD,Hatchback,1020000000,192,280,128,Monocoque,0,0.0,1998,DCT,Petrol,1655,17,205/45,2495,3850,1727,1414,4,FWD,3,6,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,211,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Leather,Manual,No,Yes,Yes,Panoramic,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,55,4,2.4,6.7,2.7,0.0,1.9
MINI,COUNTRYMAN,C (U25),SUV,1550000000,170,280,202,Monocoque,0,0.0,1499,DCT,Hybrid,2150,19,245/45,2692,4433,1843,1656,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,460,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,No,LED,Digital,39,13,7.6,7.9,2.5,0.0,2.0
MINI,COUNTRYMAN,S ALL4 (U25),SUV,1690000000,218,360,202,Monocoque,0,0.0,1998,DCT,Petrol,2245,19,245/45,2692,4433,1843,1656,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,460,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital,43,14,8.2,7.9,3.3,0.0,1.9
MINI,COUNTRYMAN,S F60 CKD,SUV,1150000000,192,280,165,Monocoque,0,0.0,1998,DCT,Petrol,2040,18,225/50,2670,4297,1822,1557,5,FWD,5,6,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,450,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,Yes,LED,Digital,41,7,4.1,6.7,2.7,0.0,2.0
MINI,COUNTRYMAN,SE ALL4 (EV),SUV,1950000000,313,494,202,Monocoque,433,66.5,0,Single Speed,BEV,2580,20,245/40,2692,4433,1843,1656,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,460,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital,26,14,8.2,7.9,4.6,0.0,1.8
MITSUBISHI,DESTINATOR,1.5 EXCEED CVT,SUV,420000000,160,250,210,Monocoque,0,0.0,1500T,CVT,Petrol,1920,18,225/55,2700,4650,1810,1700,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,1253,3,1.8,4.2,2.3,0.6,3.3
MITSUBISHI,DESTINATOR,1.5 GLS CVT,SUV,395000000,160,250,210,Monocoque,0,0.0,1500T,CVT,Petrol,1900,17,215/60,2700,4650,1810,1700,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,304,3,1.8,4.2,2.3,0.1,3.5
MITSUBISHI,DESTINATOR,1.5 ULTIMATE CVT,SUV,480000000,160,250,210,Monocoque,0,0.0,1500T,CVT,Petrol,1950,18,225/55,2700,4650,1810,1700,7,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,Yes,No,Yes,LED,No,No,No,No,No,No,LED,Digital,4961,5,2.9,6.7,2.3,2.4,4.2
MITSUBISHI,DESTINATOR,1.5 ULTIMATE PREMIUM,SUV,510000000,160,250,210,Monocoque,0,0.0,1500T,CVT,Petrol,1960,18,225/55,2700,4650,1810,1700,7,FWD,5,6,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,Yes,No,No,LED,Digital,3897,8,4.7,7.5,2.3,1.9,4.8
MITSUBISHI,PAJERO SPORT,2.4 DAKAR 4X2 AT,SUV,640500000,181,430,218,Ladder Frame,0,0.0,2400T,AT,Diesel,2650,18,265/60,2800,4825,1815,1835,7,RWD,5,7,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,131,Rigid Axle,15.5,-,Lengkap,Wired,Wired,Leather,Electric,Yes,No,Yes,Moonroof,Yes,Yes (Driver),No,LED,No,No,No,Yes,No,No,LED,Digital,7258,5,2.9,7.1,3.4,3.5,3.5
MITSUBISHI,PAJERO SPORT,2.4 DAKAR ULTIMATE 4X2,SUV,690800000,181,430,218,Ladder Frame,0,0.0,2400T,AT,Diesel,2680,18,265/60,2800,4825,1815,1835,7,RWD,5,7,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,131,Rigid Axle,15.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,Moonroof,Yes,Yes (Driver),No,LED,No,No,No,Yes,No,No,LED,Digital,1641,6,3.5,7.9,3.4,0.8,3.6
MITSUBISHI,PAJERO SPORT,2.4 DAKAR ULTIMATE 4X4,SUV,755100000,181,430,218,Ladder Frame,0,0.0,2400T,AT,Diesel,2710,18,265/60,2800,4825,1815,1835,7,4X4,5,7,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,131,Rigid Axle,15.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,Moonroof,Yes,Yes (Driver),No,LED,No,No,No,Yes,No,No,LED,Digital,307,7,4.1,7.9,3.4,0.1,3.4
MITSUBISHI,PAJERO SPORT,2.5 EXCEED AT,SUV,580300000,136,324,218,Ladder Frame,0,0.0,2500T,AT,Diesel,2580,18,265/60,2800,4825,1815,1835,7,RWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,131,Rigid Axle,16.5,-,Lengkap,Wired,Wired,Synthetic Leather,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,150,2,1.2,2.5,2.6,0.1,1.8
MITSUBISHI,PAJERO SPORT,2.5 EXCEED MT,SUV,565100000,136,324,218,Ladder Frame,0,0.0,2500T,MT,Diesel,2580,18,265/60,2800,4825,1815,1835,7,RWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,131,Rigid Axle,16.5,-,Lengkap,Wired,Wired,Synthetic Leather,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,54,2,1.2,2.5,2.6,0.0,1.8
MITSUBISHI,PAJERO SPORT,2.5 GLX 4X4 MT,SUV,597100000,136,324,218,Ladder Frame,0,0.0,2500T,MT,Diesel,2600,16,265/70,2800,4825,1815,1835,7,4X4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,131,Rigid Axle,16.5,-,Lengkap,,,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog,604,0,0.0,2.5,2.6,0.3,1.4
MITSUBISHI,XFORCE,1.5 EXCEED CVT,SUV,388000000,105,141,222,Monocoque,0,0.0,1500,CVT,Petrol,1780,18,225/50,2650,4390,1810,1660,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,480,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,365,2,1.2,5.0,1.4,0.2,3.3
MITSUBISHI,XFORCE,1.5 ULTIMATE CVT,SUV,421300000,105,141,222,Monocoque,0,0.0,1500,CVT,Petrol,1810,18,225/50,2650,4390,1810,1660,5,FWD,5,4,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,480,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,Yes,No,Yes,LED,No,No,No,No,No,No,LED,Digital,565,5,2.9,5.8,1.4,0.3,4.1
MITSUBISHI,XFORCE,1.5 ULTIMATE DS (ADAS),SUV,429350000,105,141,222,Monocoque,0,0.0,1500,CVT,Petrol,1820,18,225/50,2650,4390,1810,1660,5,FWD,5,6,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,480,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,Yes,No,Yes,LED,No,No,No,No,No,No,LED,Digital,2758,6,3.5,7.5,1.4,1.3,4.9
MITSUBISHI,XPANDER,1.5 EXCEED CVT,MPV,297900000,105,141,225,Monocoque,0,0.0,1500,CVT,Petrol,1840,16,195/65,2775,4595,1750,1750,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,3047,2,1.2,4.2,1.4,1.5,3.8
MITSUBISHI,XPANDER,1.5 EXCEED MT,MPV,288700000,105,141,225,Monocoque,0,0.0,1500,MT,Petrol,1820,16,195/65,2775,4595,1750,1750,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,1646,2,1.2,4.2,1.4,0.8,3.9
MITSUBISHI,XPANDER,1.5 GLS CVT,MPV,279100000,105,141,225,Monocoque,0,0.0,1500,CVT,Petrol,1800,16,195/65,2775,4595,1750,1730,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,LED,Analog,515,2,1.2,4.2,1.4,0.2,4.1
