BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER,TOTAL_2025,INDEX_PERFORMANCE,INDEX_EFFICIENCY,INDEX_SAFETY,INDEX_COMFORT,INDEX_TECH,INDEX_SPACE,INDEX_POPULARITY,INDEX_PRICE
MAXUS,MIFA 9,EV,MPV,888000000,241,350,140,Monocoque,520,90.0,0,Single Speed,BEV,3095,19,235/55,3200,5270,2000,1840,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,466,Multi-link,0.0,NMC,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front & Rear),Yes (Rear),No,No,No,LED,Digital,171,1.0217020287834082,0.655913249720814,1.0576650188982895,1.5512078203142212,0.9382834240691804,1.1683840340029346,-0.3241804329380422,-0.037454454822432016
MAZDA,2 HATCHBACK,GT AT,Hatchback,371100000,109,144,150,Monocoque,0,0.0,1500,AT,Petrol,1549,16,185/60,2570,4065,1695,1495,5,FWD,5,6,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,250,Torsion Beam,13.0,-,Lengkap,Wireless,Wired,Leather,Manual,No,Yes,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,Yes,LED,Analog,0,-0.47062237507171284,-0.11791717489490067,-0.00011130136306199472,-0.2903812893507708,0.9382834240691804,-0.7870962942073997,-0.39579534157340834,0.4902722482457424
MAZDA,2 SEDAN,1.5 GT SKYACTIV,Sedan,367700000,111,144,150,Monocoque,0,0.0,1500,AT,Petrol,1639,16,185/60,2570,4340,1695,1479,5,FWD,4,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,440,Torsion Beam,13.0,-,Lengkap,Wireless,Wired,Leather,Manual,No,Yes,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,Yes,LED,Analog,1,-0.4348481325090941,-0.1671746290315361,-0.42322182946760256,-0.2903812893507708,0.34872546151236483,-0.7217243479289744,-0.3953765409381138,0.4937434627755002
MAZDA,3 HATCHBACK,2.0 GT,Hatchback,575500000,155,200,140,Monocoque,0,0.0,2000,AT,Petrol,1890,18,215/45,2725,4460,1795,1435,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,295,Torsion Beam,13.0,-,Lengkap,Wireless,Wired,Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Driver),No,LED,No,No,No,No,No,Yes,LED,Analog,782,-0.135412676932332,-0.4397717190451796,1.149073092474656,-0.2903812893507708,1.5278413866259961,-0.4649327021110286,-0.06829324477307906,0.2815909982803045
MAZDA,3 SEDAN,1.5 SKYACTIV-G,Sedan,575500000,153,200,140,Monocoque,0,0.0,2000,AT,Petrol,1934,18,215/45,2725,4660,1795,1440,5,FWD,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,444,Torsion Beam,13.0,-,Lengkap,Wireless,Wired,Leather,Electric,Yes,Yes,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,Yes,LED,Analog,16,-0.122294335388957,-0.4638531410675347,1.149073092474656,-0.2903812893507708,1.5278413866259961,-0.4416490612003669,-0.3890945314086957,0.2815909982803045
MAZDA,6 ESTATE,ELITE ESTATE,Station Wagon,737700000,187,252,165,Monocoque,0,0.0,0,AT,Petrol,2122,19,225/45,2750,4800,1840,1480,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,522,Multi-link,13.0,-,Lengkap,Wireless,Wired,Nappa Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front & Memory),No,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,16,-0.3150642823470736,-0.025852395800398886,1.0576650188982895,0.6304132654817253,1.5278413866259961,0.07117402592065353,-0.3890945314086957,0.11599364630186014
MAZDA,6 SEDAN,ELITE SEDAN,Sedan,711100000,187,252,165,Monocoque,0,0.0,0,AT,Petrol,2102,19,225/45,2830,4865,1840,1450,5,FWD,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,429,Multi-link,13.0,-,Lengkap,Wireless,Wired,Nappa Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Front & Memory),No,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,30,-0.32236168295990847,-0.014906294881146587,1.0576650188982895,0.1700159880654772,1.5278413866259961,-0.14278308044133228,-0.3832313225145722,0.14315079526996508
MAZDA,CX-3,GT (2.0L),SUV,475500000,147,195,160,Monocoque,0,0.0,0,AT,Petrol,1910,18,215/50,2570,4275,1765,1535,5,FWD,5,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,240,Torsion Beam,13.0,-,Lengkap,Wireless,Wired,Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Driver),No,LED,No,No,No,No,No,Yes,LED,Analog,202,-0.505197364798579,0.09017627394367565,0.2114439626892083,-0.2903812893507708,0.9382834240691804,-0.5534485641390926,-0.31119761324391154,0.38368554327318016
MAZDA,CX-3,KURO EDITION,SUV,495500000,147,195,160,Monocoque,0,0.0,0,AT,Petrol,1910,18,215/50,2570,4275,1765,1535,5,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,240,Torsion Beam,13.0,-,Lengkap,Wireless,Wired,Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Driver),No,LED,No,No,No,No,No,Yes,LED,Analog,190,-0.505197364798579,0.09017627394367565,-0.2116665654153323,-0.2903812893507708,0.34872546151236483,-0.5534485641390926,-0.316223220867446,0.36326663427460504
MAZDA,CX-3,SPORT (1.5L),SUV,399900000,109,144,160,Monocoque,0,0.0,0,AT,Petrol,1850,18,215/50,2570,4275,1765,1535,5,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,240,Torsion Beam,13.0,-,Lengkap,Wireless,Wired,Synthetic Leather,Manual,No,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,363,-0.6312435428026016,0.1230145767014326,-0.42322182946760256,-0.7507785667670188,-0.8303904636012663,-0.5534485641390926,-0.24377071096149078,0.4608690192877942
MAZDA,CX-3,TOURING (1.5L),SUV,365500000,109,144,160,Monocoque,0,0.0,0,AT,Petrol,1850,18,215/50,2570,4275,1765,1535,5,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,240,Torsion Beam,13.0,-,Lengkap,Wireless,Wired,Synthetic Leather,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,154,-0.6312435428026016,0.1230145767014326,-0.42322182946760256,-0.7507785667670188,-0.8303904636012663,-0.5534485641390926,-0.3313000437380494,0.49598954276534346
MAZDA,CX-5,ELITE,SUV,628800000,188,252,193,Monocoque,0,0.0,2488,AT,Petrol,1600,19,225/55,2700,4575,1845,1680,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,442,Multi-link,13.0,-,Lengkap,Wireless,Wired,Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front & Memory),No,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,242,-0.0554769665585092,-0.41303141462959925,1.0576650188982895,0.6304132654817253,0.9382834240691804,0.19388737698402553,-0.29444558783213,0.22717460579910176
MAZDA,CX-5,KURO EDITION,SUV,668800000,187,252,193,Monocoque,0,0.0,2488,AT,Petrol,1650,19,225/55,2700,4575,1845,1680,5,AWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,442,Multi-link,13.0,-,Lengkap,Wireless,Wired,Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front & Memory),No,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,599,-0.03870143492885284,-0.44039666692773005,1.0576650188982895,0.6304132654817253,0.9382834240691804,0.19388737698402553,-0.14493376103197966,0.18633678780195148
MAZDA,CX-60,2.5 PRO,SUV,898000000,188,250,175,Monocoque,0,0.0,2488,AT,Petrol,1750,18,235/60,2870,4740,1890,1680,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,570,Multi-link,13.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,93,-0.0026433686239395646,-0.4951271715239916,1.149073092474656,1.0908105428979733,1.5278413866259961,0.47335011146384015,-0.35684688249101626,-0.047663909321719586
MAZDA,CX-60,2.5 SPORT,SUV,928000000,188,250,175,Monocoque,0,0.0,2488,AT,Petrol,1750,18,235/60,2870,4740,1890,1680,5,RWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,570,Multi-link,13.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,38,-0.0026433686239395646,-0.4951271715239916,1.149073092474656,1.0908105428979733,1.5278413866259961,0.47335011146384015,-0.37988091743221586,-0.07829227281958229
MAZDA,CX-60,3.3 MHEV ELITE,SUV,1188800000,280,450,175,Monocoque,0,0.33,3283T,AT,MHEV,1950,20,235/50,2870,4740,1890,1680,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,570,Multi-link,12.0,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,96,0.14903053534575378,-0.25607642092644967,1.149073092474656,1.0908105428979733,1.5278413866259961,0.47335011146384015,-0.35559048058513265,-0.34455484616100207
MAZDA,CX-60,3.3 MHEV KURO,SUV,1188800000,280,450,175,Monocoque,0,0.33,3283T,AT,MHEV,1950,20,235/50,2870,4740,1890,1680,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,570,Multi-link,12.0,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,38,0.14903053534575378,-0.25607642092644967,1.149073092474656,1.0908105428979733,1.5278413866259961,0.47335011146384015,-0.37988091743221586,-0.34455484616100207
MAZDA,CX-8,ELITE,SUV,808800000,187,252,200,Monocoque,0,0.0,0,AT,Petrol,2340,19,225/55,2930,4900,1840,1730,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,209,Multi-link,13.0,-,Lengkap,Wireless,Wired,Nappa Leather,Electric,Yes,Yes,Yes,,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front & Rear),No,No,No,Yes,LED,Digital,94,-0.23552261566717345,-0.14516489582024913,1.0576650188982895,1.0908105428979733,1.5278413866259961,0.43446125436699634,-0.3564280818557217,0.043404424811925524
MAZDA,CX-80,2.5 PHEV ELITE,SUV,1350000000,323,500,170,Monocoque,60,17.8,2488,AT,PHEV,2250,20,235/50,3120,4995,1890,1710,7,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,258,Multi-link,13.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,19,0.7549820584838169,-0.5589279811344667,1.149073092474656,1.0908105428979733,1.5278413866259961,0.6814108910538137,-0.3878381295028121,-0.5091312526895176
MAZDA,CX-80,2.5 PHEV KURO,SUV,1350000000,323,500,170,Monocoque,60,17.8,2488,AT,PHEV,2250,20,235/50,3120,4995,1890,1710,6,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,258,Multi-link,13.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,52,0.7549820584838169,-0.5589279811344667,1.149073092474656,1.0908105428979733,1.5278413866259961,0.5747399185482013,-0.37401770853809235,-0.5091312526895176
MAZDA,CX-9,KURO EDITION,SUV,903300000,228,420,220,Monocoque,0,0.0,0,AT,Petrol,2460,20,255/50,2930,5075,1969,1747,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,230,Multi-link,10.5,-,Lengkap,Wireless,Wired,Nappa Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,3,0.027788713591626556,-0.21084150133576304,1.0576650188982895,1.0908105428979733,1.5278413866259961,0.8874683349844615,-0.39453893966752474,-0.053074920206342
MAZDA,CX-9,AWD,SUV,1035500000,228,420,220,Monocoque,0,0.0,0,AT,Petrol,2530,20,255/50,2930,5075,1969,1747,6,AWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,230,Multi-link,10.5,-,Lengkap,Wireless,Wired,Nappa Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,4,0.05332961573654866,-0.24915285455314617,1.0576650188982895,1.0908105428979733,0.9382834240691804,0.7807973624788492,-0.3941201390322302,-0.18804390868692367
MAZDA,MX-30,E-SKYACTIV,SUV,860000000,143,271,135,Monocoque,200,35.5,0,Single Speed,BEV,2119,18,215/55,2655,4395,1795,1555,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,366,Torsion Beam,0.0,NMC,Lengkap,Wired,Wired,Fabric,Electric,Yes,No,Yes,Moonroof,No,Yes (Driver),No,LED,No,No,No,No,No,Yes,LED,Digital,5,-0.04582518080251093,0.45114518042354745,1.149073092474656,-0.2903812893507708,0.9382834240691804,-0.3799847245536409,-0.39370133839693566,-0.008867982224426826
MAZDA,MX-5,RF (AUTOMATIC),Roadster,935500000,181,205,135,Monocoque,0,0.0,2000,AT,Petrol,1716,17,205/45,2310,3915,1735,1235,2,RWD,2,4,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,127,Multi-link,13.0,-,Lengkap,Wireless,Wired,Leather,Manual,No,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,34,-0.15599057814656303,-0.34454064104768445,-0.3944827125680656,-0.7507785667670188,-0.8303904636012663,-2.2463747436728254,-0.381556119973394,-0.08594936369404797
MAZDA,MX-5,RF (MANUAL),Roadster,925500000,181,205,135,Monocoque,0,0.0,2000,MT,Petrol,1688,17,205/45,2310,3915,1735,1235,2,RWD,2,4,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,127,Multi-link,13.0,-,Lengkap,Wireless,Wired,Leather,Manual,No,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,6,-0.16620693900453185,-0.3292160997607312,-0.6060379766203359,-0.7507785667670188,-0.8303904636012663,-2.2463747436728254,-0.3932825377616411,-0.0757399091947604
MERCEDES-AMG,A-CLASS,A 35 4MATIC SEDAN (V177),Sedan,1285000000,306,400,115,Monocoque,0,0.0,2000T,DCT,Petrol,2120,19,235/35,2729,4558,1796,1425,5,AWD,4,7,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,420,Multi-link,10.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,21,0.20987458983855292,-0.3842703861166435,0.7259625643701153,0.6304132654817253,-0.24083250104445075,-0.6060140219389031,-0.38700052823222303,-0.4427697984441485
MERCEDES-AMG,A-CLASS,A 45 S 4MATIC+ (W177),Hatchback,1860000000,421,500,115,Monocoque,0,0.0,2000T,DCT,Petrol,2100,19,245/35,2729,4445,1850,1412,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,370,Multi-link,9.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,Yes,LED,Digital,0,0.5175119553401285,-0.3696755848909738,1.149073092474656,0.1700159880654772,0.9382834240691804,-0.4467494630447829,-0.39579534157340834,-1.0298134321531838
MERCEDES-AMG,C-CLASS,C 63 S E PERFORMANCE,Sedan,2850000000,680,1020,107,Monocoque,13,6.1,2000T,AT,PHEV,2661,20,265/35,2875,4842,1900,1458,5,AWD,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,280,Multi-link,9.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,1,1.8644753366004203,-0.690304838422905,1.149073092474656,1.0908105428979733,1.5278413866259961,-0.3912945275053832,-0.3953765409381138,-2.0405494275826532
MERCEDES-AMG,CLE-CLASS,CLE 53 4MATIC+ CABRIOLET,Convertible,3100000000,449,560,109,Monocoque,0,0.0,3000T,AT,Petrol,2585,20,265/35,2865,4850,1934,1435,4,AWD,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,385,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,5,0.8474787417162115,-0.7235995146134654,1.149073092474656,1.0908105428979733,1.5278413866259961,-0.7404982892099716,-0.39370133839693566,-2.2957857900648424
MERCEDES-AMG,G-CLASS,G 63 (W465),SUV,6680000000,585,850,241,Ladder Frame,0,0.0,4000T,AT,Petrol,3200,22,295/40,2890,4873,1984,1966,5,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,454,Rigid Axle,8.6,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Front & Memory),Yes,LED,No,Yes (Front),Yes (Front),Yes,No,No,LED,Digital,7,1.6863872715409383,-1.1723896523028103,1.423297313203756,1.0908105428979733,1.5278413866259961,1.0855037803451704,-0.3928637371263466,-5.950770500809791
MERCEDES-AMG,GLA,35 4MATIC (H247),SUV,1950000000,306,400,130,Monocoque,0,0.0,2000T,DCT,Petrol,2155,19,235/50,2729,4436,1849,1588,5,AWD,5,7,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,435,Multi-link,10.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,23,0.22519913112550616,-0.4098112882615656,0.7259625643701153,0.6304132654817253,-0.24083250104445075,-0.16845991625495427,-0.38616292696163396,-1.121698522646772
MERCEDES-AMG,GLC COUPE,43 4MATIC+ (C254),SUV,2460000000,421,500,180,Monocoque,0,0.0,2000T,AT,Petrol,2450,21,265/40,2888,4792,1920,1603,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,545,Multi-link,10.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,3,0.670757368209661,-0.6250846063401945,1.149073092474656,1.0908105428979733,1.5278413866259961,0.4689765632656651,-0.39453893966752474,-1.642380702110438
MERCEDES-AMG,GLS,63 4MATIC+,SUV,4950000000,612,850,215,Monocoque,0,0.0,4000T,AT,Petrol,3300,23,285/40,3135,5243,2030,1782,7,AWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,355,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front & Rear),Yes,Yes,Yes,LED,Digital,1,1.7777339000567072,-1.245363658431159,1.3318892396273896,2.0116050977304694,2.117399349182812,1.2957128425952718,-0.3953765409381138,-4.1845348724330425
MERCEDES-AMG,SL-CLASS,SL 43,Roadster,3800000000,381,480,120,Monocoque,0,0.0,2000T,AT,Petrol,2360,21,275/35,2700,4705,1915,1359,4,RWD,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,Multi-link,10.0,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),Yes (Front),No,No,No,LED,Digital,0,0.5381259696433676,-0.5594080008246806,1.2404811660510229,1.5512078203142212,0.9382834240691804,-1.088971101611393,-0.39579534157340834,-3.010447605014972
MERCEDES-BENZ,A-CLASS,A 200,Sedan,1170000000,163,250,104,Monocoque,0,0.0,1332T,DCT,Petrol,1935,17,205/55,2729,4558,1796,1429,5,FWD,5,7,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,370,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,26,-0.2937517917733278,-0.2492684747791983,0.3028520362655748,0.1700159880654772,-0.24083250104445075,-0.5082872608079877,-0.38490652505575035,-0.32536107170234146
MERCEDES-BENZ,A-CLASS,A 200 SEDAN PROGRESSIVE,Sedan,1050000000,163,250,104,Monocoque,0,0.0,1332T,DCT,Petrol,1935,17,205/55,2729,4558,1796,1429,5,FWD,4,7,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,405,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,0,-0.2937517917733278,-0.2492684747791983,0.3028520362655748,0.1700159880654772,-0.24083250104445075,-0.6588813524718942,-0.39579534157340834,-0.20284761771089063
MERCEDES-BENZ,C-CLASS,C 200 AVANTGARDE LINE,Sedan,1300000000,204,300,107,Monocoque,0,0.0,1500T,AT,Petrol,2200,18,225/45,2865,4751,1820,1437,5,RWD,4,7,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,455,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,124,-0.04859180297889561,-0.4426495910193225,0.3028520362655748,0.6304132654817253,0.34872546151236483,-0.40121495598877843,-0.34386406279688553,-0.45808398019307983
MERCEDES-BENZ,C-CLASS,C 300 AMG LINE (W206),Sedan,1380000000,258,400,107,Monocoque,0,0.0,2000T,AT,Petrol,2225,19,225/40,2865,4793,1820,1446,5,RWD,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,455,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,52,0.17129314731939482,-0.4608930925514097,1.149073092474656,0.6304132654817253,0.9382834240691804,-0.37846924171303875,-0.37401770853809235,-0.5397596161873804
MERCEDES-BENZ,CLA-CLASS,CLA 200 AMG LINE,Sedan,1375000000,163,250,104,Monocoque,0,0.0,1332T,DCT,Petrol,1975,18,225/45,2729,4688,1830,1439,5,FWD,4,7,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,460,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,25,-0.27623803030252403,-0.2784580772305378,0.09129677221330447,0.1700159880654772,-0.24083250104445075,-0.510738837360171,-0.3853253256910449,-0.5346548889377366
MERCEDES-BENZ,CLE-CLASS,CLE 300 4MATIC COUPÉ,Coupe,1850000000,258,400,109,Monocoque,0,0.0,2000T,AT,Petrol,2340,19,245/40,2865,4850,1860,1428,4,AWD,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,420,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,3,0.22164521154795547,-0.5448131995990108,1.149073092474656,1.0908105428979733,0.9382834240691804,-0.8155263133078647,-0.39453893966752474,-1.019603977653896
MERCEDES-BENZ,E-CLASS,E 200 EXCLUSIVE (W214),Sedan,1585000000,204,320,110,Monocoque,0,0.0,2000T,AT,Petrol,2375,19,245/45,2961,4949,1880,1468,5,RWD,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,540,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,131,0.050793783396174186,-0.5703541017439329,1.149073092474656,1.0908105428979733,0.9382834240691804,-0.06893551491733085,-0.3409324583498238,-0.7490534334227755
MERCEDES-BENZ,E-CLASS,E 300 AMG LINE (W214),Sedan,1890000000,258,400,110,Monocoque,0,0.0,2000T,AT,Petrol,2405,19,245/45,2961,4949,1880,1468,5,RWD,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,540,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,89,0.2501050739380115,-0.5922463035824376,1.149073092474656,1.0908105428979733,1.5278413866259961,-0.06893551491733085,-0.3585220850321944,-1.0604417956510463
MERCEDES-BENZ,EQB,250+ PROGRESSIVE LINE,SUV,1665000000,190,385,154,Monocoque,474,70.5,0,Single Speed,BEV,2580,18,235/55,2829,4684,1834,1667,7,FWD,5,7,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,110,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,9,0.6481658232819703,0.7218390364766981,0.3028520362655748,0.6304132654817253,-0.24083250104445075,0.059905609762888036,-0.3920261358557575,-0.8307290694170761
