BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER
MINI,Cooper,S Cabrio (F57),Cabrio,1250000000,192,280,128,Monocoque,0,0.0,1998,DCT,Petrol,1745,18,205/40,2495,3876,1727,1415,4,FWD,2,4,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,160,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Leather,Manual,No,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
MINI,Cooper 5-Door,Cooper (C),Hatchback,1050000000,156,230,143,Monocoque,0,0.0,1499,DCT,Petrol,1810,17,205/45,2567,4036,1744,1464,5,FWD,5,6,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,278,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
MINI,Cooper 5-Door,S (Cooper S),Hatchback,1165000000,204,300,143,Monocoque,0,0.0,1998,DCT,Petrol,1855,18,215/40,2567,4036,1744,1464,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,278,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital
MINI,Cooper Cabrio,JCW (32GX),Cabrio,1390000000,231,320,128,Monocoque,0,0.0,1998,AT,Petrol,1795,18,205/40,2495,3872,1727,1415,4,FWD,2,4,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,160,Multi-link,10.2,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,Yes,LED,Digital
MINI,Cooper EV,JCW E,Hatchback,1210000000,258,350,143,Monocoque,371,54.2,0,Single Speed,BEV,2100,19,225/40,2526,3858,1756,1460,4,FWD,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,210,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital
MINI,Cooper EV,SE (J01),Hatchback,1095000000,218,330,143,Monocoque,402,54.2,0,Single Speed,BEV,2070,18,225/40,2526,3858,1756,1460,4,FWD,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,210,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital
MINI,Cooper EV,SE Hatch,Hatchback,1045000000,184,270,128,Monocoque,232,32.6,0,Single Speed,BEV,1775,17,205/45,2495,3850,1727,1432,4,FWD,3,6,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,210,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,No,No,Yes,LED,No,No,No,No,No,Yes,LED,Digital
MINI,Cooper Hatch,John Cooper Works,Hatchback,1230000000,231,320,128,Monocoque,0,0.0,1998,AT,Petrol,1700,18,205/40,2495,3874,1727,1414,4,FWD,3,6,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,211,Multi-link,10.2,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,No,No,Yes,LED,No,No,No,No,No,Yes,LED,Digital
MINI,Cooper Hatch,S Hatch,Hatchback,1020000000,192,280,128,Monocoque,0,0.0,1998,DCT,Petrol,1655,17,205/45,2495,3850,1727,1414,4,FWD,3,6,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,211,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Leather,Manual,No,Yes,Yes,Panoramic,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
MINI,Cooper Hatch,S RHD,Hatchback,1020000000,192,280,128,Monocoque,0,0.0,1998,DCT,Petrol,1655,17,205/45,2495,3850,1727,1414,4,FWD,3,6,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,211,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Leather,Manual,No,Yes,Yes,Panoramic,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
MINI,Countryman,C (U25),SUV,1550000000,170,280,202,Monocoque,0,0.0,1499,DCT,Hybrid,2150,19,245/45,2692,4433,1843,1656,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,460,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,No,LED,Digital
MINI,Countryman,S ALL4 (U25),SUV,1690000000,218,360,202,Monocoque,0,0.0,1998,DCT,Petrol,2245,19,245/45,2692,4433,1843,1656,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,460,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital
MINI,Countryman,S F60 CKD,SUV,1150000000,192,280,165,Monocoque,0,0.0,1998,DCT,Petrol,2040,18,225/50,2670,4297,1822,1557,5,FWD,5,6,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,450,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,Yes,LED,Digital
MINI,Countryman,SE ALL4 (EV),SUV,1950000000,313,494,202,Monocoque,433,66.5,0,Single Speed,BEV,2580,20,245/40,2692,4433,1843,1656,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,460,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital
Mitsubishi,Destinator,1.5 Exceed CVT,SUV,420000000,160,250,210,Monocoque,0,0.0,1500T,CVT,Petrol,1920,18,225/55,2700,4650,1810,1700,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mitsubishi,Destinator,1.5 GLS CVT,SUV,395000000,160,250,210,Monocoque,0,0.0,1500T,CVT,Petrol,1900,17,215/60,2700,4650,1810,1700,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mitsubishi,Destinator,1.5 Ultimate CVT,SUV,480000000,160,250,210,Monocoque,0,0.0,1500T,CVT,Petrol,1950,18,225/55,2700,4650,1810,1700,7,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,Yes,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Mitsubishi,Destinator,1.5 Ultimate Premium,SUV,510000000,160,250,210,Monocoque,0,0.0,1500T,CVT,Petrol,1960,18,225/55,2700,4650,1810,1700,7,FWD,5,6,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,Yes,No,No,LED,Digital
Mitsubishi,Pajero Sport,2.4 Dakar 4x2 AT,SUV,640500000,181,430,218,Ladder Frame,0,0.0,2400T,AT,Diesel,2650,18,265/60,2800,4825,1815,1835,7,RWD,5,7,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,131,Rigid Axle,15.5,-,Lengkap,Wired,Wired,Leather,Electric,Yes,No,Yes,Moonroof,Yes,Yes (Driver),No,LED,No,No,No,Yes,No,No,LED,Digital
Mitsubishi,Pajero Sport,2.4 Dakar Ultimate 4x2,SUV,690800000,181,430,218,Ladder Frame,0,0.0,2400T,AT,Diesel,2680,18,265/60,2800,4825,1815,1835,7,RWD,5,7,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,131,Rigid Axle,15.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,Moonroof,Yes,Yes (Driver),No,LED,No,No,No,Yes,No,No,LED,Digital
Mitsubishi,Pajero Sport,2.4 Dakar Ultimate 4x4,SUV,755100000,181,430,218,Ladder Frame,0,0.0,2400T,AT,Diesel,2710,18,265/60,2800,4825,1815,1835,7,4X4,5,7,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,131,Rigid Axle,15.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,Moonroof,Yes,Yes (Driver),No,LED,No,No,No,Yes,No,No,LED,Digital
Mitsubishi,Pajero Sport,2.5 Exceed AT,SUV,580300000,136,324,218,Ladder Frame,0,0.0,2500T,AT,Diesel,2580,18,265/60,2800,4825,1815,1835,7,RWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,131,Rigid Axle,16.5,-,Lengkap,Wired,Wired,Synthetic Leather,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mitsubishi,Pajero Sport,2.5 Exceed MT,SUV,565100000,136,324,218,Ladder Frame,0,0.0,2500T,MT,Diesel,2580,18,265/60,2800,4825,1815,1835,7,RWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,131,Rigid Axle,16.5,-,Lengkap,Wired,Wired,Synthetic Leather,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mitsubishi,Pajero Sport,2.5 GLX 4x4 MT,SUV,597100000,136,324,218,Ladder Frame,0,0.0,2500T,MT,Diesel,2600,16,265/70,2800,4825,1815,1835,7,4X4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,131,Rigid Axle,16.5,-,Lengkap,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog
Mitsubishi,Xforce,1.5 Exceed CVT,SUV,388000000,105,141,222,Monocoque,0,0.0,1500,CVT,Petrol,1780,18,225/50,2650,4390,1810,1660,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,480,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mitsubishi,Xforce,1.5 Ultimate CVT,SUV,421300000,105,141,222,Monocoque,0,0.0,1500,CVT,Petrol,1810,18,225/50,2650,4390,1810,1660,5,FWD,5,4,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,480,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,Yes,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Mitsubishi,Xforce,1.5 Ultimate DS (ADAS),SUV,429350000,105,141,222,Monocoque,0,0.0,1500,CVT,Petrol,1820,18,225/50,2650,4390,1810,1660,5,FWD,5,6,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,480,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,Yes,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Mitsubishi,Xpander,1.5 Exceed CVT,MPV,297900000,105,141,225,Monocoque,0,0.0,1500,CVT,Petrol,1840,16,195/65,2775,4595,1750,1750,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mitsubishi,Xpander,1.5 Exceed MT,MPV,288700000,105,141,225,Monocoque,0,0.0,1500,MT,Petrol,1820,16,195/65,2775,4595,1750,1750,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mitsubishi,Xpander,1.5 GLS CVT,MPV,279100000,105,141,225,Monocoque,0,0.0,1500,CVT,Petrol,1800,16,195/65,2775,4595,1750,1730,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Analog
Mitsubishi,Xpander,1.5 GLS MT,MPV,270100000,105,141,225,Monocoque,0,0.0,1500,MT,Petrol,1780,16,195/65,2775,4595,1750,1730,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Analog
Mitsubishi,Xpander,1.5 Ultimate CVT,MPV,342800000,105,141,220,Monocoque,0,0.0,1500,CVT,Petrol,1850,17,205/55,2775,4595,1750,1750,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Electric,Yes,Yes,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mitsubishi,Xpander,1.5 Ultimate MT,MPV,327500000,105,141,220,Monocoque,0,0.0,1500,MT,Petrol,1830,17,205/55,2775,4595,1750,1750,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Electric,Yes,Yes,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mitsubishi,Xpander Cross,1.5 MT,SUV,343000000,105,141,225,Monocoque,0,0.0,1500,MT,Petrol,1840,17,205/55,2775,4595,1790,1750,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Mitsubishi,Xpander Cross,1.5 Premium CVT,SUV,369200000,105,141,225,Monocoque,0,0.0,1500,CVT,Petrol,1860,17,205/55,2775,4595,1790,1750,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,220,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Neta,V-II,EV,Hatchback,299000000,95,150,130,Monocoque,401,36.1,0,Single Speed,BEV,1580,16,185/55,2420,4070,1690,1540,5,FWD,5,2,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,335,Torsion Beam,0.0,LFP,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Neta,X,500 Supreme,SUV,460000000,163,210,156,Monocoque,480,63.5,0,Single Speed,BEV,1990,18,225/60,2770,4619,1860,1628,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,508,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),No,LED,No,No,No,No,No,No,LED,Digital
Nissan,Kicks,e-Power VL,SUV,519000000,136,280,175,Monocoque,2,02.06,1200,Single Speed,HEV,1750,17,205/55,2620,4305,1760,1615,5,FWD,5,7,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,423,Torsion Beam,12.0,NMC,Lengkap,Wired,Wired,Leather,Electric,Yes,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Nissan,Livina,1.5 VL AT,MPV,320000000,104,141,205,Monocoque,0,0.0,1500,AT,Petrol,1780,16,205/55,2775,4510,1750,1700,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,211,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Leather,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Analog
Nissan,Magnite,Premium Turbo CVT,SUV,308000000,100,152,205,Monocoque,0,0.0,1000T,CVT,Petrol,1450,16,195/60,2500,3994,1758,1572,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,336,Torsion Beam,9.5,-,Tilt,Wireless,Wireless,Fabric,Manual,No,Yes,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Nissan,Serena,e-Power Highway Star (C28),MPV,639500000,163,315,150,Monocoque,2,1.77,1400,Single Speed,HEV,2240,16,205/65,2870,4765,1715,1885,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,280,Torsion Beam,13.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,Yes,No,No,LED,No,No,No,Yes,No,No,LED,Digital
Nissan,Terra,2.5 VL 4x4 AT,SUV,775000000,190,450,225,Ladder Frame,0,0.0,2500T,AT,Diesel,2750,18,255/60,2850,4900,1865,1865,7,4X4,5,6,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,120,Rigid Axle,16.5,-,Tilt,Wireless,Wireless,Leather,Manual,No,Yes,Yes,None,Yes,Yes (Driver),No,LED,No,No,No,Yes,No,No,LED,Analog
Nissan,X-Trail,e-Power e-4ORCE,SUV,795000000,211,330,205,Monocoque,2,1.8,1500T,Single Speed,HEV,1880,19,235/55,2705,4680,1840,1725,7,AWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,177,Multi-link,14.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,Yes,LED,Digital
Polytron,G3,Standard Range,SUV,419000000,201,320,159,Monocoque,0,51.92,402,Single Speed,BEV,2420,19,235/50,2800,4720,1908,1696,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,467,Multi-link,0.0,NMC,Tilt,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital
Polytron,G3+,Long Range (Plus),SUV,459000000,201,320,159,Monocoque,0,51.92,402,Single Speed,BEV,2435,20,245/45,2800,4720,1908,1696,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,467,Multi-link,0.0,NMC,Tilt,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital
Subaru,BRZ,2.4 AT EyeSight (ZD8),Coupe,930000000,237,250,130,Monocoque,0,0.0,2400,AT,Petrol,1840,18,215/40,2575,4265,1775,1310,4,RWD,2,7,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,201,Multi-link,12.5,-,Lengkap,Wired,Wired,Suede,Manual,No,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Subaru,BRZ,2.4 MT (ZD8),Coupe,920000000,237,250,130,Monocoque,0,0.0,2400,MT,Petrol,1820,18,215/40,2575,4265,1775,1310,4,RWD,2,7,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,201,Multi-link,12.5,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Subaru,Crosstrek,2.0i-L ES,SUV,519500000,156,196,220,Monocoque,0,0.0,2000,CVT,Petrol,1980,17,225/60,2670,4480,1800,1600,5,AWD,5,8,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,315,Multi-link,12.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,Yes,None,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Analog
Subaru,Crosstrek,2.0i-S ES,SUV,564500000,156,196,220,Monocoque,0,0.0,2000,CVT,Petrol,1980,18,225/55,2670,4480,1800,1600,5,AWD,5,8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,315,Multi-link,12.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Analog
Subaru,Forester,2.0i-L ES,SUV,659500000,156,196,220,Monocoque,0,0.0,2000,CVT,Petrol,2050,17,225/60,2670,4640,1815,1730,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,520,Multi-link,12.5,-,Lengkap,Wired,Wired,Fabric,Electric,Yes,No,Yes,None,Yes,Yes (Front & Memory),No,LED,No,No,No,No,No,No,LED,Analog
Subaru,Forester,2.0i-S ES,SUV,669500000,156,196,220,Monocoque,0,0.0,2000,CVT,Petrol,2050,18,225/55,2670,4640,1815,1730,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,520,Multi-link,12.5,-,Lengkap,Wired,Wired,Nappa Leather,Electric,Yes,No,Yes,Moonroof,Yes,Yes (Front & Memory),No,LED,No,No,No,No,No,No,LED,Analog
Subaru,Forester,2.5i-S EyeSight,SUV,735500000,182,247,220,Monocoque,0,0.0,0,CVT,Petrol,2130,18,225/55,2670,4655,1830,1730,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,504,Multi-link,12.0,-,Lengkap,Wired,Wired,Nappa Leather,Electric,Yes,No,Yes,Moonroof,Yes,Yes (Front & Memory),No,LED,No,No,No,No,No,No,LED,Analog
Subaru,Outback,2.5i-Touring EyeSight,Station Wagon,844500000,185,245,213,Monocoque,0,0.0,0,CVT,Petrol,2191,18,225/60,2745,4870,1875,1675,5,AWD,5,8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,561,Multi-link,12.0,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,No,Yes,Moonroof,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Analog
Subaru,WRX Sedan,2.4 MT,Sedan,909500000,271,350,135,Monocoque,0,0.0,0,MT,Petrol,2110,18,245/40,2675,4670,1825,1465,5,AWD,4,7,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,414,Multi-link,10.6,-,Lengkap,Wireless,Wireless,Fabric,Manual,No,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Subaru,WRX Sedan,2.4 MT tS EyeSight,Sedan,1069500000,271,350,135,Monocoque,0,0.0,0,MT,Petrol,2120,18,245/40,2675,4670,1825,1465,5,AWD,4,7,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,414,Multi-link,10.6,-,Lengkap,Wireless,Wireless,Suede,Manual,Yes,No,Yes,None,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Analog
Subaru,WRX Sedan,2.4 tS EyeSight (AT),Sedan,994500000,271,350,135,Monocoque,0,0.0,0,CVT,Petrol,2150,18,245/40,2675,4670,1825,1465,5,AWD,4,7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,414,Multi-link,10.6,-,Lengkap,Wireless,Wireless,Suede,Electric,Yes,No,Yes,None,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Analog
Subaru,WRX Wagon,2.4 GT-S EyeSight,Station Wagon,1010500000,271,350,140,Monocoque,0,0.0,0,CVT,Petrol,2180,18,225/45,2670,4755,1795,1500,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,492,Multi-link,10.6,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,None,Yes,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Analog
Subaru,WRX Wagon,2.4 tS EyeSight,Station Wagon,1064500000,271,350,140,Monocoque,0,0.0,0,CVT,Petrol,2195,18,225/45,2670,4755,1795,1500,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,492,Multi-link,10.6,-,Lengkap,Wireless,Wireless,Suede,Electric,Yes,No,Yes,None,Yes,Yes (Front & Memory),No,LED,No,No,No,No,No,No,LED,Digital
Suzuki,All New Ertiga,Cruise Hybrid 2Tone AT,MPV,300800000,103,138,180,Monocoque,1462,0.12,0,AT,HEV,1685,15,185/65,2740,4395,1735,1690,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Analog
Suzuki,All New Ertiga,Cruise Hybrid 2Tone MT,MPV,289800000,103,138,180,Monocoque,1462,0.12,0,MT,HEV,1645,15,185/65,2740,4395,1735,1690,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Analog
Suzuki,All New Ertiga,Cruise Hybrid AT,MPV,298800000,103,138,180,Monocoque,1462,0.12,0,AT,HEV,1685,15,185/65,2740,4395,1735,1690,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Analog
Suzuki,All New Ertiga,Cruise Hybrid MT,MPV,287800000,103,138,180,Monocoque,1462,0.12,0,MT,HEV,1645,15,185/65,2740,4395,1735,1690,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Analog
Suzuki,All New Ertiga,GA MT,MPV,236100000,103,138,180,Monocoque,0,0.0,0,MT,Petrol,1635,15,185/65,2740,4395,1735,1690,7,FWD,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,Torsion Beam,10.5,-,Tilt,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog
